AÑO;CODIGO;DISTRITO;MUNICIPALIDAD;PROVINCIA;REGION;UBIGEO;AÑOS DE EDUCACION;CANON MINERO;CANTIDADDEEMPRESAS;ESPERANZA DE VIDA;IDH;INGRESO FAMILIAR;POBLACION 18 AÑOS;POBLACION;TOTAL DE TRANSFERENCIAS
2007;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;9.975757309;522828.47;1;75.34;0.397868776;388.7646368;47.52045478;5194;582224.02
2007;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.855400918;558115.05;1;70.92;0.255299794;217.2662233;24.28598525;4041;768084.62
2007;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.747842756;2266530.89;1;72.01;0.33625929;271.8163805;60.9125781;4936;2737807.41
2007;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.442861652;48081.15;1;70.49;0.213435024;137.2903537;37.22844539;2355;52570.1
2007;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.028595281;110777.04;1;65.96;0.209742135;150.7146839;36.46098056;2981;120525.97
2007;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.365133399;87726783.78;1;72.01;0.39158485;367.290562;60.66621116;188363;87739883.48
2007;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.580481568;41962961.05;1;71.61;0.173384434;136.0701744;21.35716512;23076;41986924.94
2007;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.57942869;5113550.75;1;73.47;0.163544045;139.6702427;12.97657295;24305;5115663.12
2007;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.561175176;3288464.57;1;73.04;0.186920983;125.0118514;25.6610062;16849;3289819.86
2007;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.058433256;1080940.98;1;72.98;0.200704752;145.9463568;31.72610708;4426;1081384.86
2007;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.321720624;634655.4;1;72.92;0.203301164;144.5537867;31.55574999;3369;634917.61
2007;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.737134463;633150.9;1;69.36;0.154249281;97.9049682;27.73644862;4317;2024430.16
2007;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.024414994;1132615.6;1;69.6;0.206541035;154.1557229;26.47965554;7914;3635754.92
2007;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;7.709921514;54728694.42;1;69.68;0.334007757;274.6402919;63.65555244;29581;60716598.8
2007;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.306931826;602404.25;1;72.13;0.17785702;107.0380919;15.4889429;1901;1002350.5
2007;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.12706267;8212470.24;2;76.67;0.461626923;456.6864291;67.8844659;12876;9970965.54
2007;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.447942447;111999.82;1;71.43;0.267962241;184.4624601;65.4570905;1686;160425.59
2007;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;9.964765569;5348192.23;1;73.33;0.414623496;407.4791782;59.64401033;5397;7453221.21
2007;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.256915014;1179045.7;1;73.61;0.287456031;199.7991961;50.04314957;1935;1595588.11
2007;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.666761088;15990935.83;1;72.68;0.176588402;152.2600499;16.14122065;26268;16203203.84
2007;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.637684054;5211698.83;1;70.11;0.261030549;218.243758;24.63361194;16437;6735634.53
2007;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.346427579;9668336.16;1;70.06;0.240533754;182.7892543;38.24914056;52459;9982496.82
2007;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.350922638;3690049.17;1;72.74;0.263878442;229.5103878;26.72380377;6663;4415813.12
2007;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;6.972002062;26155206.45;1;75.63;0.336357323;260.9174054;66.47465398;4816;31049759.31
2007;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.54672463;64384747.94;1;75.6;0.44946695;458.847964;71.87401661;6591;86904764.02
2007;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;9.908346209;19049963.1;3;72.8;0.397626978;332.2446814;75.00038411;13681;25971573.98
2007;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;9.787261659;11249249.18;1;72.74;0.385118961;315.3241638;70.84517682;5962;16527022.29
2007;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.621607997;211002;2;68.88;0.209431541;108.038142;43.8330399;2655;340214.45
2007;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.200662706;640373.78;1;68.8;0.263341489;188.7597081;51.90258905;7692;777441.08
2007;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.060710754;3569694.63;1;74.08;0.262807625;151.7205475;59.27946768;1510;4086094.06
2007;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;10.98539662;139060341.5;1;73.11;0.499074777;584.0020578;74.90345485;4414;168677898.8
2008;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.328033821;11214956.62;1;73.10342904;0.298899482;277.0335706;48.73079812;4552.5;11225133.82
2008;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.442508348;176975056.9;1;72.01014477;0.319984696;334.5107075;33.9749097;13951;177234851.6
2008;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.69677879;53430.35;1;65.05277966;0.210533065;225.0698063;14.76734124;1525;58326.06
2008;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.665845707;212605.77;1;72.91081571;0.195715059;146.4584561;22.40482678;7973;232873.16
2008;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.638781018;14143004.9;1;74.99644851;0.464336121;454.9859981;94.0901705;1066;14177020.32
2008;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.13127631;2219288.39;1;77.12843718;0.444707944;517.9668576;47.4548433;5506.5;2350915.63
2008;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.927470981;1567559.52;1;72.86075206;0.297475745;321.5459013;24.24845934;3911;1848794.58
2008;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.785301502;3746990;1;73.79971961;0.385262074;388.9632058;60.904572;5141;4569951.74
2008;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.543871964;69416.45;1;69.96740742;0.23586144;176.3527939;37.26714875;2300;75051.27
2008;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.163201282;129608.64;1;64.59583403;0.235625547;208.1590357;36.50056805;2931.5;176571.54
2008;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.512663257;30674238.95;1;72.12491371;0.448621501;549.5842324;60.81020029;202560;30711698.35
2008;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.667040221;12470021.48;1;72.99040719;0.197830641;181.5154153;21.35338021;23814.5;12528925.03
2008;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.6444899;1459823.92;1;74.49266829;0.176142814;161.8604649;12.97395152;25301;1465103.35
2008;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.657483965;1114049.18;1;74.6418156;0.225132091;194.1243293;25.65074315;17262.5;1172594.27
2008;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.146339191;300722.32;1;73.32395966;0.219087184;177.7290577;31.72453423;4529;301767.6
2008;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.393829825;184503.43;1;74.32516609;0.215152079;159.8503122;31.54788572;3467.5;185166.81
2008;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.752013239;468553.81;1;69.44135875;0.154572291;97.9049682;27.77128495;4516.5;2172074.36
2008;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.072997223;1013393.26;1;68.0375052;0.215523281;175.4868012;26.53170292;8193.5;4036528.39
2008;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;7.88395358;46493331.69;1;68.89984109;0.372437072;378.7372929;63.84458294;30899;53828203.7
2008;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.218494986;112002.63;1;68.56061038;0.263124063;395.7376835;15.46881121;2009.5;896163.7
2008;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.15353166;7226883.47;2;77.72223167;0.510886375;606.5277131;67.93068118;12886;9668222.03
2008;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.608409379;110681.53;1;72.07724952;0.27820569;196.6347032;65.48716594;1654;137075.06
2008;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.08781966;5928016.48;1;74.80879517;0.492966383;673.5439221;59.65076022;5297.5;7206983.8
2008;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.383886602;2403849.23;1;74.72076919;0.34176732;318.8868961;50.04575209;2026.5;2735255.65
2008;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.569185925;13943506.4;1;73.15748497;0.175552947;152.2600499;16.14102531;26859;14195397.46
2008;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.604754079;4390989.04;1;70.53664696;0.298694095;320.1164063;24.63280776;17590.5;6487699.89
2008;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.418177795;12652171.88;1;70.41429991;0.250956661;200.4157451;38.24813061;54932;13098790.26
2008;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.320365991;3325929.83;1;73.27680072;0.281861884;272.7563509;26.72321103;6987;4046740.55
2008;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.161779259;14482447.59;1;75.7938776;0.401905275;438.6450445;66.49402221;5004;20051167.69
2008;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.690020703;28654831.06;1;75.90086615;0.536940731;798.2142465;71.89105526;6532.5;53712048.58
2008;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.03451198;20985774.34;3;73.11530753;0.467485105;539.5410882;75.12395443;13480.5;25528521.96
2008;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;9.922494115;10230184.69;1;73.34087026;0.45327764;508.862792;70.85565928;6078;12674417.51
2008;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.699509453;287989.77;2;70.12776859;0.293059616;269.6441932;43.89780973;2768;780494.17
2008;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.371697827;685826.91;1;69.81443059;0.301765335;264.0579913;52.03962948;7780.5;966115.79
2008;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.144860529;3695323.07;1;74.53176365;0.319474505;258.7846449;59.26538914;1574.5;4138937.37
2008;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.0095531;125846782.1;1;73.43377225;0.583850792;959.9070299;74.81186564;4246.5;149222772.2
2009;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.328033821;7942205.43;1;73.10342904;0.298899482;277.0335706;48.73079812;4552.5;7944899.7
2009;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.442508348;113112167.6;1;72.01014477;0.319984696;334.5107075;33.9749097;13951;113126597.8
2009;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.69677879;28430.4;1;65.05277966;0.210533065;225.0698063;14.76734124;1525;29564.59
2009;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.665845707;113221.18;1;72.91081571;0.195715059;146.4584561;22.40482678;7973;117736.22
2009;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.638781018;17923646.75;1;74.99644851;0.464336121;454.9859981;94.0901705;1066;17958195.82
2009;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.13127631;2490780.14;1;77.12843718;0.444707944;517.9668576;47.4548433;5506.5;2697858.34
2009;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.927470981;1706933.74;1;72.86075206;0.297475745;321.5459013;24.24845934;3911;2053586.87
2009;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.785301502;2525085.51;1;73.79971961;0.385262074;388.9632058;60.904572;5141;3349458.03
2009;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.543871964;15493.16;1;69.96740742;0.23586144;176.3527939;37.26714875;2300;25242.02
2009;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.163201282;50152.96;1;64.59583403;0.235625547;208.1590357;36.50056805;2931.5;167713.16
2009;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.512663257;37831606.31;1;72.12491371;0.448621501;549.5842324;60.81020029;202560;38285615.55
2009;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.667040221;15125426.47;1;72.99040719;0.197830641;181.5154153;21.35338021;23814.5;15283733.42
2009;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.6444899;1816163.06;1;74.49266829;0.176142814;161.8604649;12.97395152;25301;1938610.01
2009;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.657483965;1377402.17;1;74.6418156;0.225132091;194.1243293;25.65074315;17262.5;5140184.64
2009;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.146339191;374134.46;1;73.32395966;0.219087184;177.7290577;31.72453423;4529;399358.84
2009;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.393829825;229589.35;1;74.32516609;0.215152079;159.8503122;31.54788572;3467.5;245068.26
2009;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.752013239;261311.67;1;69.44135875;0.154572291;97.9049682;27.77128495;4516.5;1780301.95
2009;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.072997223;565066.99;1;68.0375052;0.215523281;175.4868012;26.53170292;8193.5;3776011.71
2009;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;7.88395358;25945570.97;1;68.89984109;0.372437072;378.7372929;63.84458294;30899;32969206.22
2009;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.218494986;40367.18;1;68.56061038;0.263124063;395.7376835;15.46881121;2009.5;518198.76
2009;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.15353166;12068334;2;77.72223167;0.510886375;606.5277131;67.93068118;12886;13957307.18
2009;08-301008;CHONGOS ALTO;  MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO;HUANCAYO;JUNIN;120108;5.608409379;172550.31;1;72.07724952;0.27820569;196.6347032;65.48716594;1654;352437.46
2009;05-301112;MOROCOCHA;  MUNICIPALIDAD DISTRITAL DE MOROCOCHA;YAULI;JUNIN;120805;10.08781966;1543475.11;1;74.80879517;0.492966383;673.5439221;59.65076022;5297.5;3119846.78
2009;07-301114;SANTA BARBARA DE CARHUACAYAN;  MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN;YAULI;JUNIN;120807;7.383886602;719274.92;1;74.72076919;0.34176732;318.8868961;50.04575209;2026.5;1092788.17
2009;14-301170;USQUIL;  MUNICIPALIDAD DISTRITAL DE USQUIL;OTUZCO;LA LIBERTAD;130614;3.569185925;21469389.99;1;73.15748497;0.175552947;152.2600499;16.14102531;26859;21713664.89
2009;08-301183;PARCOY;  MUNICIPALIDAD DISTRITAL DE PARCOY;PATAZ;LA LIBERTAD;130808;7.604754079;5400125.22;1;70.53664696;0.298694095;320.1164063;24.63280776;17590.5;8044734.23
2009;01-301189;HUAMACHUCO;  MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO;SANCHEZ CARRION;LA LIBERTAD;130901;5.418177795;18872929.69;1;70.41429991;0.250956661;200.4157451;38.24813061;54932;19484469.2
2009;03-301199;CACHICADAN;  MUNICIPALIDAD DISTRITAL DE CACHICADAN;SANTIAGO DE CHUCO;LA LIBERTAD;131003;6.320365991;4701873.95;1;73.27680072;0.281861884;272.7563509;26.72321103;6987;5544777.28
2009;02-301482;CARUMAS;  MUNICIPALIDAD DISTRITAL DE CARUMAS;MARISCAL NIETO;MOQUEGUA;180102;7.161779259;23611966.47;1;75.7938776;0.401905275;438.6450445;66.49402221;5004;27575334.41
2009;06-301486;TORATA;  MUNICIPALIDAD DISTRITAL DE TORATA;MARISCAL NIETO;MOQUEGUA;180106;9.690020703;55497702.12;1;75.90086615;0.536940731;798.2142465;71.89105526;6532.5;68504570.08
2009;09-301509;SIMON BOLIVAR;  MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR;PASCO;PASCO;190109;10.03451198;7402625.86;3;73.11530753;0.467485105;539.5410882;75.12395443;13480.5;9940277.87
2009;11-301511;TINYAHUARCO;  MUNICIPALIDAD DISTRITAL DE TINYAHUARCO;PASCO;PASCO;190111;9.922494115;2579009.5;1;73.34087026;0.45327764;508.862792;70.85565928;6078;3688515.48
2009;05-301657;OCUVIRI;  MUNICIPALIDAD DISTRITAL DE OCUVIRI;LAMPA;PUNO;210705;7.699509453;656945.45;2;70.12776859;0.293059616;269.6441932;43.89780973;2768;1205773.2
2009;09-301661;SANTA LUCIA;  MUNICIPALIDAD DISTRITAL DE SANTA LUCIA;LAMPA;PUNO;210709;6.371697827;1053949.58;1;69.81443059;0.301765335;264.0579913;52.03962948;7780.5;1247611.62
2009;07-301784;PALCA;  MUNICIPALIDAD DISTRITAL DE PALCA;TACNA;TACNA;230107;7.144860529;1595470.31;1;74.53176365;0.319474505;258.7846449;59.26538914;1574.5;1818340.06
2009;02-301794;ILABAYA;  MUNICIPALIDAD DISTRITAL DE ILABAYA;JORGE BASADRE;TACNA;230302;11.0095531;54322169.49;1;73.43377225;0.583850792;959.9070299;74.81186564;4246.5;65607437.64
2010;06-300090;JANGAS;  MUNICIPALIDAD DISTRITAL DE JANGAS;HUARAZ;ANCASH;20106;5.495936734;6704668.41;1;74.65685807;0.33486423;348.9298463;48.76284419;4702;6711049.03
2010;14-300163;SAN MARCOS;  MUNICIPALIDAD DISTRITAL DE SAN MARCOS;HUARI;ANCASH;21014;7.579261485;104312114;1;72.68028953;0.372300039;465.3251906;33.99691637;14295;104541608.6
2010;03-300281;HUAQUIRCA;  MUNICIPALIDAD DISTRITAL DE HUAQUIRCA;ANTABAMBA;APURIMAC;30303;5.786661048;1533.69;1;63.54555933;0.247800864;322.2812386;14.71190961;1587;1837.48
2010;06-300308;CHALLHUAHUACHO;  MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO;COTABAMBAS;APURIMAC;30506;4.734858528;7776.58;1;74.45163142;0.217500879;178.0563563;22.38865745;8625;14325.5
2010;27-300357;YARABAMBA;  MUNICIPALIDAD DISTRITAL DE YARABAMBA;AREQUIPA;AREQUIPA;40127;9.738148693;10511288.59;1;76.16289701;0.510971922;566.6834991;94.11764706;1105;10556277.17
2010;07-300374;CHALA;  MUNICIPALIDAD DISTRITAL DE CHALA;CARAVELI;AREQUIPA;40307;10.28679532;1683619.89;1;78.91687435;0.491547113;647.1690783;47.38923182;5819;1947122.43
2010;05-300399;CAYLLOMA;  MUNICIPALIDAD DISTRITAL DE CAYLLOMA;CAYLLOMA;AREQUIPA;40505;6.999541043;1585771.19;1;74.80150411;0.339651697;425.8255794;24.21093342;3781;2106887.78
2010;08-300422;YANAQUIHUA;  MUNICIPALIDAD DISTRITAL DE YANAQUIHUA;CONDESUYOS;AREQUIPA;40608;7.822760248;2543081.33;1;75.58943921;0.434264858;506.110031;60.8965659;5346;3613587.72
2010;05-300483;CHAVIÑA;  MUNICIPALIDAD DISTRITAL DE CHAVIÑA;LUCANAS;AYACUCHO;50605;5.644882275;52190.24;1;69.44481484;0.258287857;215.415234;37.30585212;2245;74689.91
2010;02-300501;CHUMPI;  MUNICIPALIDAD DISTRITAL DE CHUMPI;PARINACOCHAS;AYACUCHO;50702;5.297807282;838154.15;1;63.23166806;0.261508959;265.6033874;36.54015553;2882;1118568.12
2010;01-300549;CAJAMARCA;  MUNICIPALIDAD PROVINCIAL DE CAJAMARCA;CAJAMARCA;CAJAMARCA;60101;9.660193115;68689113.15;1;72.23982742;0.505658152;731.8779028;60.95418941;216757;72892457.26
2010;05-300553;ENCAÑADA;  MUNICIPALIDAD DISTRITAL DE ENCAÑADA;CAJAMARCA;CAJAMARCA;60105;3.753598875;22792933.32;1;74.37081437;0.222276849;226.9606563;21.34959531;24553;23872566.1
2010;02-300563;CACHACHI;  MUNICIPALIDAD DISTRITAL DE CACHACHI;CAJABAMBA;CAJAMARCA;60202;3.709551111;3278558;1;75.51533657;0.188741584;184.0506871;12.9713301;26297;3757413.53
2010;03-300622;HUALGAYOC;  MUNICIPALIDAD DISTRITAL DE HUALGAYOC;HUALGAYOC;CAJAMARCA;60703;4.753792754;6666907.03;1;76.2436312;0.263343199;263.2368073;25.6404801;17676;15241109.87
2010;03-300651;CALQUIS;  MUNICIPALIDAD DISTRITAL DE CALQUIS;SAN MIGUEL;CAJAMARCA;61103;4.234245126;669271.9;1;73.66791932;0.237469615;209.5117587;31.72296137;4632;772972.79
2010;04-300652;CATILLUC;  MUNICIPALIDAD DISTRITAL DE CATILLUC;SAN MIGUEL;CAJAMARCA;61104;4.465939027;415346.82;1;75.73033217;0.227002995;175.1468377;31.54002145;3566;477648
2010;07-300738;QUIÑOTA;  MUNICIPALIDAD DISTRITAL DE QUIÑOTA;CHUMBIVILCAS;CUSCO;80707;3.766892014;204553.82;1;69.52271751;0.154895301;97.9049682;27.80612129;4716;2736019.02
2010;08-300739;VELILLE;  MUNICIPALIDAD DISTRITAL DE VELILLE;CHUMBIVILCAS;CUSCO;80708;5.121579451;433576.53;1;66.4750104;0.224505527;196.8178796;26.58375031;8473;5640749.63
2010;01-300740;ESPINAR;  MUNICIPALIDAD PROVINCIAL DE ESPINAR;ESPINAR;CUSCO;80801;8.057985646;19954881.56;1;68.11968218;0.410866387;482.834294;64.03361345;32217;36497959.51
2010;06-300857;OCOYO;  MUNICIPALIDAD DISTRITAL DE OCOYO;HUAYTARA;HUANCAVELICA;90606;7.130058146;178962.46;1;64.99122075;0.348391107;684.437275;15.44867953;2118;798243.24
2010;04-300988;MARCONA;  MUNICIPALIDAD DISTRITAL DE MARCONA;NASCA;ICA;110304;11.18000066;3417298.81;2;78.77446334;0.560145826;756.3689972;67.97689646;12896;6375336.53
